,id,uri,created_at,account,content,visibility,sensitive,spoiler_text,media_attachments,mentions,tags,emojis,favourites_count,replies_count,url,in_reply_to_id,in_reply_to_account_id,reblog,poll,card,language,edited_at
97,111275735073948907,https://infosec.exchange/users/JHudson/statuses/111275735086122224,2023-10-22 00:02:49+00:00,"{'id': 109864613581777103, 'username': 'JHudson', 'acct': 'JHudson@infosec.exchange', 'display_name': 'JimHudson', 'locked': False, 'bot': False, 'discoverable': False, 'group': False, 'created_at': '2023-02-14 00:00:00+00:00', 'note': '', 'url': 'https://infosec.exchange/@JHudson', 'uri': 'https://infosec.exchange/users/JHudson', 'avatar': 'https://cdn.masto.host/genomicsocial/cache/accounts/avatars/109/864/613/581/777/103/original/4399c8858a309c67.jpg', 'avatar_static': 'https://cdn.masto.host/genomicsocial/cache/accounts/avatars/109/864/613/581/777/103/original/4399c8858a309c67.jpg', 'header': 'https://genomic.social/headers/original/missing.png', 'header_static': 'https://genomic.social/headers/original/missing.png', 'followers_count': 6, 'following_count': 9, 'statuses_count': 62, 'last_status_at': '2023-10-22 00:00:00', 'emojis': [], 'fields': []}","<p>Last one... The ""mouth"" of some of these are amazing.</p>",public,False,,"[{'id': 111275753440047496, 'type': 'image', 'url': 'https://cdn.masto.host/genomicsocial/cache/media_attachments/files/111/275/753/440/047/496/original/1bf5ba53616ab7b6.jpeg', 'preview_url': 'https://cdn.masto.host/genomicsocial/cache/media_attachments/files/111/275/753/440/047/496/small/1bf5ba53616ab7b6.jpeg', 'remote_url': 'https://media.infosec.exchange/infosec.exchange/media_attachments/files/111/275/732/367/307/201/original/a53beeaba5b7d578.jpeg', 'preview_remote_url': None, 'text_url': None, 'meta': {'original': {'width': 1247, 'height': 1663, 'size': '1247x1663', 'aspect': 0.7498496692723993}, 'small': {'width': 415, 'height': 554, 'size': '415x554', 'aspect': 0.7490974729241877}}, 'description': None, 'blurhash': 'UfK1wGM{WYxv~qxuRjof9axuRPV@Rit7NGoz'}]",[],[],[],0,0,https://infosec.exchange/@JHudson/111275735086122224,,,,,,en,
98,111275753757201176,https://press.coop/users/AP/statuses/111275753599284329,2023-10-22 00:07:31+00:00,"{'id': 109866156150161808, 'username': 'AP', 'acct': 'AP@press.coop', 'display_name': 'The Associated Press :press:', 'locked': False, 'bot': True, 'discoverable': True, 'group': False, 'created_at': '2023-08-01 00:00:00+00:00', 'note': '<p>Advancing the power of facts, globally 🌎</p><p>( feed imported by <a href=""https://press.coop"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">press.coop</span><span class=""invisible""></span></a> )</p>', 'url': 'https://press.coop/@AP', 'uri': 'https://press.coop/users/AP', 'avatar': 'https://cdn.masto.host/genomicsocial/cache/accounts/avatars/109/866/156/150/161/808/original/e91625f4a7488a80.png', 'avatar_static': 'https://cdn.masto.host/genomicsocial/cache/accounts/avatars/109/866/156/150/161/808/original/e91625f4a7488a80.png', 'header': 'https://cdn.masto.host/genomicsocial/cache/accounts/headers/109/866/156/150/161/808/original/8873ada937161695.jpeg', 'header_static': 'https://cdn.masto.host/genomicsocial/cache/accounts/headers/109/866/156/150/161/808/original/8873ada937161695.jpeg', 'followers_count': 4397, 'following_count': 0, 'statuses_count': 121, 'last_status_at': '2023-10-22 00:00:00', 'emojis': [{'shortcode': 'press', 'url': 'https://cdn.masto.host/genomicsocial/cache/custom_emojis/images/000/041/011/original/e263b4c34ba0f677.png', 'static_url': 'https://cdn.masto.host/genomicsocial/cache/custom_emojis/images/000/041/011/static/e263b4c34ba0f677.png', 'visible_in_picker': True}], 'fields': [{'name': 'Location', 'value': 'Global', 'verified_at': None}, {'name': 'Website', 'value': '<a href=""https://apnews.com/"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">apnews.com/</span><span class=""invisible""></span></a>', 'verified_at': None}, {'name': 'Feed', 'value': '<a href=""https://apnews.com/us-news.rss"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">apnews.com/us-news.rss</span><span class=""invisible""></span></a>', 'verified_at': None}]}","<p>Weapons charges dropped in 2018 raid on family compound in desert that turned up child's remains</p><p>Two firearms charges have been dismissed amid preparations for a trial against an extended family arrested in a 2018 law enforcement raid on a ramshackle desert compound in northern New Mexico and the discovery of a young boy’s decomposed body. <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p><p><a href=""https://apnews.com/article/gun-charges-dropped-new-mexico-compound-eca407f2a43d990ec92e0ee93743c562?utm_source=press.coop"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">apnews.com/article/gun-charges</span><span class=""invisible"">-dropped-new-mexico-compound-eca407f2a43d990ec92e0ee93743c562?utm_source=press.coop</span></a></p>",public,False,,[],[],"[{'name': 'press', 'url': 'https://genomic.social/tags/press'}]",[],0,0,https://press.coop/@AP/111275753599284329,,,,,,en,
99,111275753899914811,https://mastodon.social/users/andymurdock/statuses/111275753870505102,2023-10-22 00:07:36+00:00,"{'id': 109303933355437186, 'username': 'andymurdock', 'acct': 'andymurdock@mastodon.social', 'display_name': 'Andy Murdock', 'locked': False, 'bot': False, 'discoverable': True, 'group': False, 'created_at': '2022-10-27 00:00:00+00:00', 'note': '<p>Writer, editor, fern pointer-outer. Comms Director at <span class=""h-card"" translate=""no""><a href=""https://genomic.social/@igisci"" class=""u-url mention"" rel=""nofollow noopener noreferrer"" target=""_blank"">@<span>igisci</span></a></span>. Posting about science, travel, writing, falky pastry and trivial annoyances with daily word puzzles. (Photo: I’m the one on the left.)</p>', 'url': 'https://mastodon.social/@andymurdock', 'uri': 'https://mastodon.social/users/andymurdock', 'avatar': 'https://cdn.masto.host/genomicsocial/cache/accounts/avatars/109/303/933/355/437/186/original/80b941bece64c578.png', 'avatar_static': 'https://cdn.masto.host/genomicsocial/cache/accounts/avatars/109/303/933/355/437/186/original/80b941bece64c578.png', 'header': 'https://cdn.masto.host/genomicsocial/cache/accounts/headers/109/303/933/355/437/186/original/f643a37260a25d06.jpeg', 'header_static': 'https://cdn.masto.host/genomicsocial/cache/accounts/headers/109/303/933/355/437/186/original/f643a37260a25d06.jpeg', 'followers_count': 236, 'following_count': 390, 'statuses_count': 745, 'last_status_at': '2023-10-22 00:00:00', 'emojis': [], 'fields': [{'name': 'Location', 'value': 'Alameda, CA', 'verified_at': None}, {'name': 'Website', 'value': '<a href=""https://statesider.us/"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class="""">statesider.us/</span><span class=""invisible""></span></a>', 'verified_at': None}, {'name': 'Send', 'value': 'Chocolate', 'verified_at': None}]}","<p>Dave Brubeck’s former house in the <a href=""https://mastodon.social/tags/Oakland"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Oakland</span></a> hills is up for sale for $3 million. I’m tempted to ask if they’d take $5 <a href=""https://www.emmamorrishomes.com/real-estate/6630-heartwood-drive-oakland-ca-94611/41041212/143432917"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">emmamorrishomes.com/real-estat</span><span class=""invisible"">e/6630-heartwood-drive-oakland-ca-94611/41041212/143432917</span></a></p>",public,False,,[],[],"[{'name': 'Oakland', 'url': 'https://genomic.social/tags/Oakland'}]",[],0,0,https://mastodon.social/@andymurdock/111275753870505102,,,,,,en,
100,111275753960154585,https://press.coop/users/AP/statuses/111275753598562770,2023-10-22 00:07:31+00:00,"{'id': 109866156150161808, 'username': 'AP', 'acct': 'AP@press.coop', 'display_name': 'The Associated Press :press:', 'locked': False, 'bot': True, 'discoverable': True, 'group': False, 'created_at': '2023-08-01 00:00:00+00:00', 'note': '<p>Advancing the power of facts, globally 🌎</p><p>( feed imported by <a href=""https://press.coop"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">press.coop</span><span class=""invisible""></span></a> )</p>', 'url': 'https://press.coop/@AP', 'uri': 'https://press.coop/users/AP', 'avatar': 'https://cdn.masto.host/genomicsocial/cache/accounts/avatars/109/866/156/150/161/808/original/e91625f4a7488a80.png', 'avatar_static': 'https://cdn.masto.host/genomicsocial/cache/accounts/avatars/109/866/156/150/161/808/original/e91625f4a7488a80.png', 'header': 'https://cdn.masto.host/genomicsocial/cache/accounts/headers/109/866/156/150/161/808/original/8873ada937161695.jpeg', 'header_static': 'https://cdn.masto.host/genomicsocial/cache/accounts/headers/109/866/156/150/161/808/original/8873ada937161695.jpeg', 'followers_count': 4397, 'following_count': 0, 'statuses_count': 122, 'last_status_at': '2023-10-22 00:00:00', 'emojis': [{'shortcode': 'press', 'url': 'https://cdn.masto.host/genomicsocial/cache/custom_emojis/images/000/041/011/original/e263b4c34ba0f677.png', 'static_url': 'https://cdn.masto.host/genomicsocial/cache/custom_emojis/images/000/041/011/static/e263b4c34ba0f677.png', 'visible_in_picker': True}], 'fields': [{'name': 'Location', 'value': 'Global', 'verified_at': None}, {'name': 'Website', 'value': '<a href=""https://apnews.com/"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">apnews.com/</span><span class=""invisible""></span></a>', 'verified_at': None}, {'name': 'Feed', 'value': '<a href=""https://apnews.com/us-news.rss"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">apnews.com/us-news.rss</span><span class=""invisible""></span></a>', 'verified_at': None}]}","<p>2 teens held in fatal bicyclist hit-and-run video case appear in adult court in Las Vegas</p><p>Two teenagers have made initial appearances in adult court in Las Vegas where prosecutors say they'll face murder and other charges in the video-recording crash of an allegedly stolen car into a bicyclist — killing the man. <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p><p><a href=""https://apnews.com/article/bicyclist-killed-teens-video-vegas-1609f5c1a98bc023481bccf656ddf0ac?utm_source=press.coop"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">apnews.com/article/bicyclist-k</span><span class=""invisible"">illed-teens-video-vegas-1609f5c1a98bc023481bccf656ddf0ac?utm_source=press.coop</span></a></p>",public,False,,[],[],"[{'name': 'press', 'url': 'https://genomic.social/tags/press'}]",[],0,0,https://press.coop/@AP/111275753598562770,,,,,,en,
101,111275521513265410,https://butts.team/users/Gizmo/statuses/111275521510482440,2023-10-21 23:08:30+00:00,"{'id': 109631997300468272, 'username': 'Gizmo', 'acct': 'Gizmo@butts.team', 'display_name': 'Gizmo', 'locked': False, 'bot': False, 'discoverable': False, 'group': False, 'created_at': '2018-10-24 00:00:00+00:00', 'note': '<p>A cis bi gal, just doin her thing.</p>', 'url': 'https://butts.team/@Gizmo', 'uri': 'https://butts.team/users/Gizmo', 'avatar': 'https://cdn.masto.host/genomicsocial/cache/accounts/avatars/109/631/997/300/468/272/original/b5b51ec65eabe718.jpeg', 'avatar_static': 'https://cdn.masto.host/genomicsocial/cache/accounts/avatars/109/631/997/300/468/272/original/b5b51ec65eabe718.jpeg', 'header': 'https://genomic.social/headers/original/missing.png', 'header_static': 'https://genomic.social/headers/original/missing.png', 'followers_count': 47, 'following_count': 68, 'statuses_count': 1230, 'last_status_at': '2023-10-22 00:00:00', 'emojis': [], 'fields': []}","<p>Got my first mani pedi since May and I am So Excited to do some knitting with freshly manicured hands, the texture is gonna be so nice. iykyk</p>",public,False,,[],[],[],[],0,0,https://butts.team/@Gizmo/111275521510482440,,,,,,en,
102,111275754150472085,https://press.coop/users/AP/statuses/111275753601168672,2023-10-22 00:07:31+00:00,"{'id': 109866156150161808, 'username': 'AP', 'acct': 'AP@press.coop', 'display_name': 'The Associated Press :press:', 'locked': False, 'bot': True, 'discoverable': True, 'group': False, 'created_at': '2023-08-01 00:00:00+00:00', 'note': '<p>Advancing the power of facts, globally 🌎</p><p>( feed imported by <a href=""https://press.coop"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">press.coop</span><span class=""invisible""></span></a> )</p>', 'url': 'https://press.coop/@AP', 'uri': 'https://press.coop/users/AP', 'avatar': 'https://cdn.masto.host/genomicsocial/cache/accounts/avatars/109/866/156/150/161/808/original/e91625f4a7488a80.png', 'avatar_static': 'https://cdn.masto.host/genomicsocial/cache/accounts/avatars/109/866/156/150/161/808/original/e91625f4a7488a80.png', 'header': 'https://cdn.masto.host/genomicsocial/cache/accounts/headers/109/866/156/150/161/808/original/8873ada937161695.jpeg', 'header_static': 'https://cdn.masto.host/genomicsocial/cache/accounts/headers/109/866/156/150/161/808/original/8873ada937161695.jpeg', 'followers_count': 4397, 'following_count': 0, 'statuses_count': 123, 'last_status_at': '2023-10-22 00:00:00', 'emojis': [{'shortcode': 'press', 'url': 'https://cdn.masto.host/genomicsocial/cache/custom_emojis/images/000/041/011/original/e263b4c34ba0f677.png', 'static_url': 'https://cdn.masto.host/genomicsocial/cache/custom_emojis/images/000/041/011/static/e263b4c34ba0f677.png', 'visible_in_picker': True}], 'fields': [{'name': 'Location', 'value': 'Global', 'verified_at': None}, {'name': 'Website', 'value': '<a href=""https://apnews.com/"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">apnews.com/</span><span class=""invisible""></span></a>', 'verified_at': None}, {'name': 'Feed', 'value': '<a href=""https://apnews.com/us-news.rss"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">apnews.com/us-news.rss</span><span class=""invisible""></span></a>', 'verified_at': None}]}","<p>Nevada Republicans brace for confusion as party eyes election rules that may favor Trump</p><p>Former President Donald Trump’s push to bend state Republican parties to his will — and gain an advantage in his effort to return to the White House — is coming to a head in Nevada. <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p><p><a href=""https://apnews.com/article/trump-election-2024-nevada-republicans-43adbee9a837d17decdd5c6d0dcb79a9?utm_source=press.coop"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">apnews.com/article/trump-elect</span><span class=""invisible"">ion-2024-nevada-republicans-43adbee9a837d17decdd5c6d0dcb79a9?utm_source=press.coop</span></a></p>",public,False,,[],[],"[{'name': 'press', 'url': 'https://genomic.social/tags/press'}]",[],0,0,https://press.coop/@AP/111275753601168672,,,,,,en,
103,111275754238433435,https://press.coop/users/AP/statuses/111275753602794919,2023-10-22 00:07:32+00:00,"{'id': 109866156150161808, 'username': 'AP', 'acct': 'AP@press.coop', 'display_name': 'The Associated Press :press:', 'locked': False, 'bot': True, 'discoverable': True, 'group': False, 'created_at': '2023-08-01 00:00:00+00:00', 'note': '<p>Advancing the power of facts, globally 🌎</p><p>( feed imported by <a href=""https://press.coop"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">press.coop</span><span class=""invisible""></span></a> )</p>', 'url': 'https://press.coop/@AP', 'uri': 'https://press.coop/users/AP', 'avatar': 'https://cdn.masto.host/genomicsocial/cache/accounts/avatars/109/866/156/150/161/808/original/e91625f4a7488a80.png', 'avatar_static': 'https://cdn.masto.host/genomicsocial/cache/accounts/avatars/109/866/156/150/161/808/original/e91625f4a7488a80.png', 'header': 'https://cdn.masto.host/genomicsocial/cache/accounts/headers/109/866/156/150/161/808/original/8873ada937161695.jpeg', 'header_static': 'https://cdn.masto.host/genomicsocial/cache/accounts/headers/109/866/156/150/161/808/original/8873ada937161695.jpeg', 'followers_count': 4397, 'following_count': 0, 'statuses_count': 124, 'last_status_at': '2023-10-22 00:00:00', 'emojis': [{'shortcode': 'press', 'url': 'https://cdn.masto.host/genomicsocial/cache/custom_emojis/images/000/041/011/original/e263b4c34ba0f677.png', 'static_url': 'https://cdn.masto.host/genomicsocial/cache/custom_emojis/images/000/041/011/static/e263b4c34ba0f677.png', 'visible_in_picker': True}], 'fields': [{'name': 'Location', 'value': 'Global', 'verified_at': None}, {'name': 'Website', 'value': '<a href=""https://apnews.com/"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">apnews.com/</span><span class=""invisible""></span></a>', 'verified_at': None}, {'name': 'Feed', 'value': '<a href=""https://apnews.com/us-news.rss"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">apnews.com/us-news.rss</span><span class=""invisible""></span></a>', 'verified_at': None}]}","<p>Llamada al 911 muestra las extrañas circunstancias de eyección de F-35</p><p>Un piloto cuyo jet de combate estuvo desaparecido temporalmente es escuchado cuando solicita repetidamente una ambulancia, en una desconcertante llamada al 911 hecha desde una casa en Carolina del Sur. <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p><p><a href=""https://apnews.com/us-news/general-news-70e707115a8b6247b87bf512033a0aa0?utm_source=press.coop"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">apnews.com/us-news/general-new</span><span class=""invisible"">s-70e707115a8b6247b87bf512033a0aa0?utm_source=press.coop</span></a></p>",public,False,,[],[],"[{'name': 'press', 'url': 'https://genomic.social/tags/press'}]",[],0,0,https://press.coop/@AP/111275753602794919,,,,,,en,
104,111275754336237892,https://press.coop/users/AP/statuses/111275753600822157,2023-10-22 00:07:31+00:00,"{'id': 109866156150161808, 'username': 'AP', 'acct': 'AP@press.coop', 'display_name': 'The Associated Press :press:', 'locked': False, 'bot': True, 'discoverable': True, 'group': False, 'created_at': '2023-08-01 00:00:00+00:00', 'note': '<p>Advancing the power of facts, globally 🌎</p><p>( feed imported by <a href=""https://press.coop"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">press.coop</span><span class=""invisible""></span></a> )</p>', 'url': 'https://press.coop/@AP', 'uri': 'https://press.coop/users/AP', 'avatar': 'https://cdn.masto.host/genomicsocial/cache/accounts/avatars/109/866/156/150/161/808/original/e91625f4a7488a80.png', 'avatar_static': 'https://cdn.masto.host/genomicsocial/cache/accounts/avatars/109/866/156/150/161/808/original/e91625f4a7488a80.png', 'header': 'https://cdn.masto.host/genomicsocial/cache/accounts/headers/109/866/156/150/161/808/original/8873ada937161695.jpeg', 'header_static': 'https://cdn.masto.host/genomicsocial/cache/accounts/headers/109/866/156/150/161/808/original/8873ada937161695.jpeg', 'followers_count': 4397, 'following_count': 0, 'statuses_count': 125, 'last_status_at': '2023-10-22 00:00:00', 'emojis': [{'shortcode': 'press', 'url': 'https://cdn.masto.host/genomicsocial/cache/custom_emojis/images/000/041/011/original/e263b4c34ba0f677.png', 'static_url': 'https://cdn.masto.host/genomicsocial/cache/custom_emojis/images/000/041/011/static/e263b4c34ba0f677.png', 'visible_in_picker': True}], 'fields': [{'name': 'Location', 'value': 'Global', 'verified_at': None}, {'name': 'Website', 'value': '<a href=""https://apnews.com/"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">apnews.com/</span><span class=""invisible""></span></a>', 'verified_at': None}, {'name': 'Feed', 'value': '<a href=""https://apnews.com/us-news.rss"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">apnews.com/us-news.rss</span><span class=""invisible""></span></a>', 'verified_at': None}]}","<p>Black teens learn to fly and aim for careers in aviation in the footsteps of Tuskegee Airmen</p><p>Marie Ronny and Kyan Bovee expect their futures to take off. Literally. The Black teens from Detroit are part of a free program teaching youths aged 14 to 19 how to fly. <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p><p><a href=""https://apnews.com/article/tuskegee-airmen-detroit-students-pilots-9b462b5c424bbd21843499d8dfa025e0?utm_source=press.coop"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">apnews.com/article/tuskegee-ai</span><span class=""invisible"">rmen-detroit-students-pilots-9b462b5c424bbd21843499d8dfa025e0?utm_source=press.coop</span></a></p>",public,False,,[],[],"[{'name': 'press', 'url': 'https://genomic.social/tags/press'}]",[],0,0,https://press.coop/@AP/111275753600822157,,,,,,en,
105,111275754356610773,https://recurse.social/users/lindsey/statuses/111275753176729596,2023-10-22 00:07:25+00:00,"{'id': 109300254749936704, 'username': 'lindsey', 'acct': 'lindsey@recurse.social', 'display_name': 'Lindsey Kuper', 'locked': False, 'bot': False, 'discoverable': True, 'group': False, 'created_at': '2022-11-06 00:00:00+00:00', 'note': '<p>CSE assistant professor at UC Santa Cruz (PL / distributed systems / verification). Made in Iowa. Nearly 100% biodegradable.</p><p>searchable</p>', 'url': 'https://recurse.social/@lindsey', 'uri': 'https://recurse.social/users/lindsey', 'avatar': 'https://cdn.masto.host/genomicsocial/cache/accounts/avatars/109/300/254/749/936/704/original/ab2c43366fe8af01.jpg', 'avatar_static': 'https://cdn.masto.host/genomicsocial/cache/accounts/avatars/109/300/254/749/936/704/original/ab2c43366fe8af01.jpg', 'header': 'https://cdn.masto.host/genomicsocial/cache/accounts/headers/109/300/254/749/936/704/original/005306555297dbb4.jpg', 'header_static': 'https://cdn.masto.host/genomicsocial/cache/accounts/headers/109/300/254/749/936/704/original/005306555297dbb4.jpg', 'followers_count': 1869, 'following_count': 297, 'statuses_count': 612, 'last_status_at': '2023-10-22 00:00:00', 'emojis': [], 'fields': [{'name': 'blog', 'value': '<a href=""https://decomposition.al"" target=""_blank"" rel=""nofollow noopener noreferrer"" translate=""no""><span class=""invisible"">https://</span><span class="""">decomposition.al</span><span class=""invisible""></span></a>', 'verified_at': '2023-10-18T13:15:40.958+00:00'}, {'name': 'home', 'value': '<a href=""https://users.soe.ucsc.edu/~lkuper"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">users.soe.ucsc.edu/~lkuper</span><span class=""invisible""></span></a>', 'verified_at': None}, {'name': 'pronouns', 'value': 'she/her/hers', 'verified_at': None}, {'name': 'cats', 'value': 'yes', 'verified_at': None}]}","<p>I'll often stretch out on my stomach on horizontal surfaces, and a good portion of the time, Sprinkles will come along and park herself on my butt. I've lived with a number of cats in my life, but she's the only one who's ever done this, and I love it</p>",public,False,,[],[],[],[],0,0,https://recurse.social/@lindsey/111275753176729596,1.112757373162243e+17,1.093002547499367e+17,,,,en,
106,111275754431395053,https://press.coop/users/AP/statuses/111275753598155513,2023-10-22 00:07:31+00:00,"{'id': 109866156150161808, 'username': 'AP', 'acct': 'AP@press.coop', 'display_name': 'The Associated Press :press:', 'locked': False, 'bot': True, 'discoverable': True, 'group': False, 'created_at': '2023-08-01 00:00:00+00:00', 'note': '<p>Advancing the power of facts, globally 🌎</p><p>( feed imported by <a href=""https://press.coop"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">press.coop</span><span class=""invisible""></span></a> )</p>', 'url': 'https://press.coop/@AP', 'uri': 'https://press.coop/users/AP', 'avatar': 'https://cdn.masto.host/genomicsocial/cache/accounts/avatars/109/866/156/150/161/808/original/e91625f4a7488a80.png', 'avatar_static': 'https://cdn.masto.host/genomicsocial/cache/accounts/avatars/109/866/156/150/161/808/original/e91625f4a7488a80.png', 'header': 'https://cdn.masto.host/genomicsocial/cache/accounts/headers/109/866/156/150/161/808/original/8873ada937161695.jpeg', 'header_static': 'https://cdn.masto.host/genomicsocial/cache/accounts/headers/109/866/156/150/161/808/original/8873ada937161695.jpeg', 'followers_count': 4397, 'following_count': 0, 'statuses_count': 126, 'last_status_at': '2023-10-22 00:00:00', 'emojis': [{'shortcode': 'press', 'url': 'https://cdn.masto.host/genomicsocial/cache/custom_emojis/images/000/041/011/original/e263b4c34ba0f677.png', 'static_url': 'https://cdn.masto.host/genomicsocial/cache/custom_emojis/images/000/041/011/static/e263b4c34ba0f677.png', 'visible_in_picker': True}], 'fields': [{'name': 'Location', 'value': 'Global', 'verified_at': None}, {'name': 'Website', 'value': '<a href=""https://apnews.com/"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">apnews.com/</span><span class=""invisible""></span></a>', 'verified_at': None}, {'name': 'Feed', 'value': '<a href=""https://apnews.com/us-news.rss"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">apnews.com/us-news.rss</span><span class=""invisible""></span></a>', 'verified_at': None}]}","<p>AP Week in Pictures: Global | Sept-15-21, 2023</p><p>A street dog walks in front of the presidential escort regiment during a military parade in Chile. Migrants rush to the U.S.-Mexico border and overwhelm border services. <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p><p><a href=""https://apnews.com/article/photo-gallery-pictures-of-week-global-927aff9715a898f5c827f86f686c75b2?utm_source=press.coop"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">apnews.com/article/photo-galle</span><span class=""invisible"">ry-pictures-of-week-global-927aff9715a898f5c827f86f686c75b2?utm_source=press.coop</span></a></p>",public,False,,[],[],"[{'name': 'press', 'url': 'https://genomic.social/tags/press'}]",[],0,0,https://press.coop/@AP/111275753598155513,,,,,,en,
