,id,content,created_at,mentions,tags,favourites_count,replies_count
58,111230435713120864,"<p>TRANSLATION :<br>A powerful fire is reported in the area of occupied Ilovaisk<br>  <br>This is reported by local publics. There are a couple of versions - that it is a gas pipeline or an airplane.  <br>  <br>🇺🇦Реальна War<br>ORIGINAL :<br>Повідомляється про потужну пожежу у районі окупованого Іловайська  <br>  <br>Про це пи <br>Media : <a href=""https://ukraine.osintukraine.com/media/2023-10-13/577589.MP4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/media</span><span class=""invisible"">/2023-10-13/577589.MP4</span></a> <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_24.html#577589"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_24.html#577589</span></a></p>",2023-10-14 00:01:59+00:00,[],[],0,0
60,111230436022603526,"<p>TRANSLATION :<br>Meanwhile, unidentified persons set off fireworks in the Minsk massif<br>ㅤ<br>Send news @novosti_kieva_bot<br>👉 SUBSCRIBE<br>ORIGINAL :<br>Тим часом на Мінському масиві невідомі запустили фейерверки  <br>ㅤ  <br>Надіслати новину @novosti_kieva_bot  <br>👉 ПІДПИСАТИСЯ<br>SOURCE :<br><a href=""https://t.me/kievreal1/49940"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class="""">t.me/kievreal1/49940</span><span class=""invisible""></span></a><br>Реал <br>Media : <a href=""https://ukraine.osintukraine.com/media/2023-10-13/577415.MP4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/media</span><span class=""invisible"">/2023-10-13/577415.MP4</span></a> <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_24.html#577415"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_24.html#577415</span></a></p>",2023-10-14 00:02:03+00:00,[],[],0,0
153,111230463376864203,"<p>Video : <a href=""https://videosua.osintukraine.com/media/2023-10-13/46808.MP4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/medi</span><span class=""invisible"">a/2023-10-13/46808.MP4</span></a> <br>Archive : <a href=""https://videosua.osintukraine.com/2023-10_6.html#46808"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/2023</span><span class=""invisible"">-10_6.html#46808</span></a></p>",2023-10-14 00:09:20+00:00,[],[],0,0
159,111230464183670050,"<p>Video : <a href=""https://videosua.osintukraine.com/media/2023-10-13/46828.MP4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/medi</span><span class=""invisible"">a/2023-10-13/46828.MP4</span></a> <br>Archive : <a href=""https://videosua.osintukraine.com/2023-10_6.html#46828"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/2023</span><span class=""invisible"">-10_6.html#46828</span></a></p>",2023-10-14 00:09:20+00:00,[],[],0,0
164,111230464455624658,"<p>TRANSLATION :</p><p>ORIGINAL :</p><p>SOURCE :<br><a href=""https://t.me/u_now/115288"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class="""">t.me/u_now/115288</span><span class=""invisible""></span></a><br>Украина Сейчас: новости, война, Россия <br>Media : <a href=""https://ukraine.osintukraine.com/media/2023-10-13/577602.jpg"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/media</span><span class=""invisible"">/2023-10-13/577602.jpg</span></a> <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_24.html#577602"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_24.html#577602</span></a></p>",2023-10-14 00:09:20+00:00,[],[],0,0
166,111230464733937054,"<p>TRANSLATION :<br>⚡️Головні news for October 13:  <br>  <br>▪️росіяни Iskander missile strikes Pokrovsk: 1 person killed, 23 wounded<br>  <br>▪️ПАРЄ recognized Putin as a dictator and Russia as a dictatorship<br>  <br>▪️Ізраїль urged residents of the northern Gaza Strip to move to the southern part within the next 24 hou <br>Media :  <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_24.html#577562"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_24.html#577562</span></a></p>",2023-10-14 00:09:21+00:00,[],[],0,0
168,111230464987395488,"<p>TRANSLATION :</p><p>ORIGINAL :</p><p>SOURCE :<br><a href=""https://t.me/voynareal/74820"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class="""">t.me/voynareal/74820</span><span class=""invisible""></span></a><br>Реальна Війна | Україна <br>Media : <a href=""https://ukraine.osintukraine.com/media/2023-10-13/577590.MP4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/media</span><span class=""invisible"">/2023-10-13/577590.MP4</span></a> <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_24.html#577590"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_24.html#577590</span></a></p>",2023-10-14 00:09:21+00:00,[],[],0,0
170,111230465169189660,"<p>TRANSLATION :</p><p>ORIGINAL :</p><p>SOURCE :<br><a href=""https://t.me/kievreal1/49932"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class="""">t.me/kievreal1/49932</span><span class=""invisible""></span></a><br>Реальний Київ | Украина <br>Media : <a href=""https://ukraine.osintukraine.com/media/2023-10-13/577416.mp4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/media</span><span class=""invisible"">/2023-10-13/577416.mp4</span></a> <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_24.html#577416"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_24.html#577416</span></a></p>",2023-10-14 00:09:21+00:00,[],[],0,0
176,111230466213355910,"<p>Happy Friday October 13th!</p><p><a href=""https://meow.social/tags/Friday13th"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Friday13th</span></a> <a href=""https://meow.social/tags/furryart"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>furryart</span></a> <a href=""https://meow.social/tags/furry"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>furry</span></a> <a href=""https://meow.social/tags/mastoart"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>mastoart</span></a> <a href=""https://meow.social/tags/Halloween"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Halloween</span></a> <a href=""https://meow.social/tags/Bunny"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Bunny</span></a></p>",2023-10-14 00:10:16+00:00,[],"[{'name': 'friday13th', 'url': 'https://ruhr.social/tags/friday13th'}, {'name': 'furryart', 'url': 'https://ruhr.social/tags/furryart'}, {'name': 'furry', 'url': 'https://ruhr.social/tags/furry'}, {'name': 'mastoart', 'url': 'https://ruhr.social/tags/mastoart'}, {'name': 'halloween', 'url': 'https://ruhr.social/tags/halloween'}, {'name': 'bunny', 'url': 'https://ruhr.social/tags/bunny'}]",0,0
240,111230482936016455,"<p>Video : <a href=""https://videosua.osintukraine.com/media/2023-10-13/46807.MP4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/medi</span><span class=""invisible"">a/2023-10-13/46807.MP4</span></a> <br>Archive : <a href=""https://videosua.osintukraine.com/2023-10_6.html#46807"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/2023</span><span class=""invisible"">-10_6.html#46807</span></a></p>",2023-10-14 00:14:23+00:00,[],[],0,0
243,111230483367656034,"<p>Video : <a href=""https://videosua.osintukraine.com/media/2023-10-13/46827.mp4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/medi</span><span class=""invisible"">a/2023-10-13/46827.mp4</span></a> <br>Archive : <a href=""https://videosua.osintukraine.com/2023-10_6.html#46827"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/2023</span><span class=""invisible"">-10_6.html#46827</span></a></p>",2023-10-14 00:14:23+00:00,[],[],0,0
245,111230483630982852,"<p>TRANSLATION :<br>Footage of Israeli troops dropping leaflets in the Gaza Strip today calling for evacuations<br>  <br>🇺🇦 Ukraine Now / Subscribe<br>ORIGINAL :<br>Кадры, как израильские войска сегодня разбрасывали листовки в Секторе Газа с призывом эвакуироваться  <br>  <br>🇺🇦 Украина Сейчас / Подписаться<br>SOURCE :<br>ht <br>Media : <a href=""https://ukraine.osintukraine.com/media/2023-10-13/577603.mp4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/media</span><span class=""invisible"">/2023-10-13/577603.mp4</span></a> <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_24.html#577603"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_24.html#577603</span></a></p>",2023-10-14 00:14:23+00:00,[],[],0,0
246,111230483859754401,"<p>TRANSLATION :<br>Images from the front line from the Ukrainian combat medic Anastasia Mutsey. Tough.   <br>  <br>UA Insider | Subscribe<br>ORIGINAL :<br>Кадры с передовой от украинского боевого медика Anastasia Mutsey. Жесть.   <br>  <br>Инсайдер UA  | Подписаться<br>SOURCE :<br><a href=""https://t.me/insiderUKR/63366"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class="""">t.me/insiderUKR/63366</span><span class=""invisible""></span></a><br>Инсайдер UA <br>Media : <a href=""https://ukraine.osintukraine.com/media/2023-10-13/577591.mp4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/media</span><span class=""invisible"">/2023-10-13/577591.mp4</span></a> <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_24.html#577591"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_24.html#577591</span></a></p>",2023-10-14 00:14:27+00:00,[],[],0,0
248,111230484084632455,"<p>TRANSLATION :</p><p>ORIGINAL :</p><p>SOURCE :<br><a href=""https://t.me/voynareal/74816"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class="""">t.me/voynareal/74816</span><span class=""invisible""></span></a><br>Реальна Війна | Україна <br>Media : <a href=""https://ukraine.osintukraine.com/media/2023-10-13/577563.jpg"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/media</span><span class=""invisible"">/2023-10-13/577563.jpg</span></a> <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_24.html#577563"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_24.html#577563</span></a></p>",2023-10-14 00:14:27+00:00,[],[],0,0
253,111230484858507006,"<p>TRANSLATION :<br>The number of injured in Pokrovsk has risen to 23 people<br>  <br>One person died, the Donetsk regional prosecutor's office said.  <br>  <br>The victims with contusions, bruises, fractures and shrapnel wounds received emergency medical treatment.  <br>  <br>🇺🇦 Ukraine Now / Subscribe<br>ORIGINAL :<br>Число  <br>Media : <a href=""https://ukraine.osintukraine.com/media/2023-10-13/577417.mp4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/media</span><span class=""invisible"">/2023-10-13/577417.mp4</span></a> <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_24.html#577417"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_24.html#577417</span></a></p>",2023-10-14 00:14:30+00:00,[],[],0,0
270,111230488909145465,"<p><span class=""h-card"" translate=""no""><a href=""https://onlycasino.legal/@fatelab"" class=""u-url mention"" rel=""nofollow noopener noreferrer"" target=""_blank"">@<span>fatelab</span></a></span> 求籤 今天</p>",2023-10-14 00:16:07+00:00,"[{'id': 106476350353490500, 'username': 'fatelab', 'url': 'https://onlycasino.legal/@fatelab', 'acct': 'fatelab@onlycasino.legal'}]",[],0,0
305,111230502897389139,"<p>Video : <a href=""https://videosua.osintukraine.com/media/2023-10-13/46806.MP4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/medi</span><span class=""invisible"">a/2023-10-13/46806.MP4</span></a> <br>Archive : <a href=""https://videosua.osintukraine.com/2023-10_6.html#46806"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/2023</span><span class=""invisible"">-10_6.html#46806</span></a></p>",2023-10-14 00:19:25+00:00,[],[],0,0
308,111230503202961058,"<p>Video : <a href=""https://videosua.osintukraine.com/media/2023-10-13/46826.MP4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/medi</span><span class=""invisible"">a/2023-10-13/46826.MP4</span></a> <br>Archive : <a href=""https://videosua.osintukraine.com/2023-10_6.html#46826"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/2023</span><span class=""invisible"">-10_6.html#46826</span></a></p>",2023-10-14 00:19:25+00:00,[],[],0,0
310,111230503530342969,"<p>TRANSLATION :</p><p>ORIGINAL :</p><p>SOURCE :<br><a href=""https://t.me/Donbas_Operativniy/59033"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class="""">t.me/Donbas_Operativniy/59033</span><span class=""invisible""></span></a><br>Донбас➔Оперативний <br>Media : <a href=""https://ukraine.osintukraine.com/media/2023-10-13/577604.mp4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/media</span><span class=""invisible"">/2023-10-13/577604.mp4</span></a> <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_24.html#577604"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_24.html#577604</span></a></p>",2023-10-14 00:19:28+00:00,[],[],0,0
313,111230503868656393,"<p>TRANSLATION :<br>In Odesa, President of Ukraine Volodymyr Zelenskyy and Prime Minister of the Netherlands Mark Rutte spoke with cadets and faculty of the Military Academy and the Institute of Naval Forces of the National University ""Odesa Maritime Academy"".<br>ORIGINAL :<br>​​В Одесі Президент України Володи <br>Media :  <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_24.html#577592"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_24.html#577592</span></a></p>",2023-10-14 00:19:30+00:00,[],[],0,0
315,111230504069367297,"<p>TRANSLATION :<br>""They don't want to kill us""... someone thinks that my grandfather will have a heart attack on propaganda TV<br>  <br>But the hysterical one says everything in fact, they do ""want to."" 😁<br>  <br>🇺🇦Реальна War<br>ORIGINAL :<br>""Ані хатят нас убівать»…памагітє хтось, діда зараз в ефірі пропагандонТВ х <br>Media : <a href=""https://ukraine.osintukraine.com/media/2023-10-13/577564.MP4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/media</span><span class=""invisible"">/2023-10-13/577564.MP4</span></a> <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_24.html#577564"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_24.html#577564</span></a></p>",2023-10-14 00:19:32+00:00,[],[],0,0
316,111230504316984671,"<p>TRANSLATION :<br>‼️ In Gaza Strip, Israeli ground raids begin in small groups in search of hostages - CNN...  <br>  <br>🇺🇦 Donbas Operative<br>✍️ Subscribe<br>📩 Request to share the news<br>ORIGINAL :<br>‼️ В Секторе Газы израильские наземные рейды начинаются небольшими группами в поисках заложников - CNN...  <br>  <br>🇺🀠<br>Media :  <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-10_24.html#577418"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">10_24.html#577418</span></a></p>",2023-10-14 00:19:35+00:00,[],[],0,0
