,id,content,created_at,mentions,tags,favourites_count,replies_count
261,111287112525128978,"<p>Video : <a href=""https://videosua.osintukraine.com/media/2023-10-20/47735.MP4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/medi</span><span class=""invisible"">a/2023-10-20/47735.MP4</span></a> <br>Archive : <a href=""https://videosua.osintukraine.com/2023-10_8.html#47735"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/2023</span><span class=""invisible"">-10_8.html#47735</span></a></p>",2023-10-24 00:16:07+00:00,[],[],0,0
270,111287116656498152,<p>immer schon weniger attraktiv als FICKEN wenn ich mal ehrlich bin tbh</p>,2023-10-24 00:17:17+00:00,[],[],0,0
310,111287127520609861,"<p><a href=""https://mastodon.online/tags/NFL"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>NFL</span></a> Week 7 Scores: </p><p>Ended Games:<br><a href=""https://mastodon.online/tags/NO"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>NO</span></a> 24 - 31 <a href=""https://mastodon.online/tags/JAX"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>JAX</span></a><br><a href=""https://mastodon.online/tags/CHI"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>CHI</span></a> 30 - 12 <a href=""https://mastodon.online/tags/LV"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>LV</span></a><br><a href=""https://mastodon.online/tags/IND"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>IND</span></a> 38 - 39 <a href=""https://mastodon.online/tags/CLE"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>CLE</span></a><br><a href=""https://mastodon.online/tags/NE"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>NE</span></a> 29 - 25 <a href=""https://mastodon.online/tags/BUF"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>BUF</span></a><br><a href=""https://mastodon.online/tags/NYG"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>NYG</span></a> 14 - 7 <a href=""https://mastodon.online/tags/WSH"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>WSH</span></a><br><a href=""https://mastodon.online/tags/TB"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>TB</span></a> 13 - 16 <a href=""https://mastodon.online/tags/ATL"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>ATL</span></a><br><a href=""https://mastodon.online/tags/BAL"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>BAL</span></a> 38 - 6 <a href=""https://mastodon.online/tags/DET"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>DET</span></a><br><a href=""https://mastodon.online/tags/LAR"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>LAR</span></a> 17 - 24 <a href=""https://mastodon.online/tags/PIT"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>PIT</span></a><br><a href=""https://mastodon.online/tags/SEA"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>SEA</span></a> 20 - 10 <a href=""https://mastodon.online/tags/ARI"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>ARI</span></a><br><a href=""https://mastodon.online/tags/DEN"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>DEN</span></a> 19 - 17 <a href=""https://mastodon.online/tags/GB"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>GB</span></a><br><a href=""https://mastodon.online/tags/KC"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>KC</span></a> 31 - 17 <a href=""https://mastodon.online/tags/LAC"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>LAC</span></a><br><a href=""https://mastodon.online/tags/PHI"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>PHI</span></a> 31 - 17 <a href=""https://mastodon.online/tags/MIA"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>MIA</span></a><br>Running Games:<br>13:03 - 1st <a href=""https://mastodon.online/tags/MIN"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>MIN</span></a> 0 - 0 <a href=""https://mastodon.online/tags/SF"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>SF</span></a><br> <br><a href=""https://mastodon.online/tags/nfl"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>nfl</span></a> <a href=""https://mastodon.online/tags/nflfootball"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>nflfootball</span></a> <a href=""https://mastodon.online/tags/football"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>football</span></a></p>",2023-10-24 00:20:03+00:00,[],"[{'name': 'nfl', 'url': 'https://ruhr.social/tags/nfl'}, {'name': 'no', 'url': 'https://ruhr.social/tags/no'}, {'name': 'jax', 'url': 'https://ruhr.social/tags/jax'}, {'name': 'chi', 'url': 'https://ruhr.social/tags/chi'}, {'name': 'lv', 'url': 'https://ruhr.social/tags/lv'}, {'name': 'ind', 'url': 'https://ruhr.social/tags/ind'}, {'name': 'cle', 'url': 'https://ruhr.social/tags/cle'}, {'name': 'ne', 'url': 'https://ruhr.social/tags/ne'}, {'name': 'BUF', 'url': 'https://ruhr.social/tags/BUF'}, {'name': 'NYG', 'url': 'https://ruhr.social/tags/NYG'}, {'name': 'WSH', 'url': 'https://ruhr.social/tags/WSH'}, {'name': 'tb', 'url': 'https://ruhr.social/tags/tb'}, {'name': 'atl', 'url': 'https://ruhr.social/tags/atl'}, {'name': 'bal', 'url': 'https://ruhr.social/tags/bal'}, {'name': 'det', 'url': 'https://ruhr.social/tags/det'}, {'name': 'lar', 'url': 'https://ruhr.social/tags/lar'}, {'name': 'Pit', 'url': 'https://ruhr.social/tags/Pit'}, {'name': 'sea', 'url': 'https://ruhr.social/tags/sea'}, {'name': 'ARI', 'url': 'https://ruhr.social/tags/ARI'}, {'name': 'den', 'url': 'https://ruhr.social/tags/den'}, {'name': 'gb', 'url': 'https://ruhr.social/tags/gb'}, {'name': 'kc', 'url': 'https://ruhr.social/tags/kc'}, {'name': 'lac', 'url': 'https://ruhr.social/tags/lac'}, {'name': 'phi', 'url': 'https://ruhr.social/tags/phi'}, {'name': 'mia', 'url': 'https://ruhr.social/tags/mia'}, {'name': 'min', 'url': 'https://ruhr.social/tags/min'}, {'name': 'sf', 'url': 'https://ruhr.social/tags/sf'}, {'name': 'nflfootball', 'url': 'https://ruhr.social/tags/nflfootball'}, {'name': 'football', 'url': 'https://ruhr.social/tags/football'}]",0,0
351,111287141862457771,"<p>Video : <a href=""https://videosua.osintukraine.com/media/2023-10-20/47734.MOV"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/medi</span><span class=""invisible"">a/2023-10-20/47734.MOV</span></a> <br>Archive : <a href=""https://videosua.osintukraine.com/2023-10_8.html#47734"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/2023</span><span class=""invisible"">-10_8.html#47734</span></a></p>",2023-10-24 00:23:26+00:00,[],[],0,0
352,111287142026828996,"<p>Video : <a href=""https://videosua.osintukraine.com/media/2023-10-20/47734.MOV"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/medi</span><span class=""invisible"">a/2023-10-20/47734.MOV</span></a> <br>Archive : <a href=""https://videosua.osintukraine.com/2023-10_8.html#47734"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/2023</span><span class=""invisible"">-10_8.html#47734</span></a></p>",2023-10-24 00:23:26+00:00,[],[],0,0
374,111287144452388759,"<p>I need a day away from the news and social media today. I’m privileged that I can do that, so it’ll be cats, reading fiction, maybe some TV.</p><p>Yesterday journalists were shown footage of the Hamas attack from Oct 7, taken from body cams etc. (that they live-streamed themselves in some cases), showing the horrific nature of the deliberate attack on civilians. I won’t go into detail but you can read about it.</p><p>1/6</p><p><a href=""https://famichiki.jp/tags/Israel"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Israel</span></a> <a href=""https://famichiki.jp/tags/Palestine"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Palestine</span></a> <a href=""https://famichiki.jp/tags/Gaza"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Gaza</span></a> <a href=""https://famichiki.jp/tags/Hamas"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Hamas</span></a></p>",2023-10-24 00:24:22+00:00,[],"[{'name': 'israel', 'url': 'https://ruhr.social/tags/israel'}, {'name': 'palestine', 'url': 'https://ruhr.social/tags/palestine'}, {'name': 'gaza', 'url': 'https://ruhr.social/tags/gaza'}, {'name': 'hamas', 'url': 'https://ruhr.social/tags/hamas'}]",0,0
375,111287144447912106,"<p>The response I’ve seen in reaction to early reports from these journalists is, “Release the footage because I don’t believe it’s real!”; “The world has to see!”</p><p>I hope they don’t release the footage because we don’t need video of the massacre spread even more to traumatise the relatives, friends, or even just Jews even more than now. And I don’t think it would make a *jot* of difference.</p><p>2/6</p><p><a href=""https://famichiki.jp/tags/Israel"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Israel</span></a> <a href=""https://famichiki.jp/tags/Palestine"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Palestine</span></a> <a href=""https://famichiki.jp/tags/Gaza"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Gaza</span></a> <a href=""https://famichiki.jp/tags/Hamas"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Hamas</span></a></p>",2023-10-24 00:24:22+00:00,[],"[{'name': 'israel', 'url': 'https://ruhr.social/tags/israel'}, {'name': 'palestine', 'url': 'https://ruhr.social/tags/palestine'}, {'name': 'gaza', 'url': 'https://ruhr.social/tags/gaza'}, {'name': 'hamas', 'url': 'https://ruhr.social/tags/hamas'}]",0,0
376,111287144521944411,"<p>People would still believe it’s created by AI, that it’s just invented propaganda, that the ‘Zionists’ attacked themselves (I’ve seen this claim already). People were already out on the streets celebrating the ‘resistance’ before the first seven-day mourning period was over, or barely even begun.</p><p>[much for the footage is already out there anyway if sick people really want to see it].</p><p>3/6</p><p><a href=""https://famichiki.jp/tags/Israel"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Israel</span></a> <a href=""https://famichiki.jp/tags/Palestine"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Palestine</span></a> <a href=""https://famichiki.jp/tags/Gaza"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Gaza</span></a> <a href=""https://famichiki.jp/tags/Hamas"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Hamas</span></a></p>",2023-10-24 00:24:23+00:00,[],"[{'name': 'israel', 'url': 'https://ruhr.social/tags/israel'}, {'name': 'palestine', 'url': 'https://ruhr.social/tags/palestine'}, {'name': 'gaza', 'url': 'https://ruhr.social/tags/gaza'}, {'name': 'hamas', 'url': 'https://ruhr.social/tags/hamas'}]",0,0
377,111287144499210209,"<p>It’s too much. Whatever you think about the current response of the Israeli government—which of course will have been predicted by Hamas and the Iranian backers—the Oct 7 attack is indefensible, and I hope people call it out because right now it seems to have been totally forgotten.</p><p>4/6</p><p><a href=""https://famichiki.jp/tags/Israel"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Israel</span></a> <a href=""https://famichiki.jp/tags/Palestine"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Palestine</span></a> <a href=""https://famichiki.jp/tags/Gaza"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Gaza</span></a> <a href=""https://famichiki.jp/tags/Hamas"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Hamas</span></a></p>",2023-10-24 00:24:23+00:00,[],"[{'name': 'israel', 'url': 'https://ruhr.social/tags/israel'}, {'name': 'palestine', 'url': 'https://ruhr.social/tags/palestine'}, {'name': 'gaza', 'url': 'https://ruhr.social/tags/gaza'}, {'name': 'hamas', 'url': 'https://ruhr.social/tags/hamas'}]",0,0
378,111287144489620205,"<p>I will add this. I don’t agree with the military response (for humanitarian reasons and also because I can’t see a long-term plan) but I can understand it. Reporting on the awful situation in Gaza often fails to mention that Hamas is still sending rockets to civilian areas in Israel every day. I hope that at least a functioning humanitarian corridor can be created that *somehow* can assure that Hamas doesn’t control any aid that goes in.</p><p>5/6</p><p><a href=""https://famichiki.jp/tags/Israel"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Israel</span></a> <a href=""https://famichiki.jp/tags/Palestine"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Palestine</span></a> <a href=""https://famichiki.jp/tags/Gaza"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Gaza</span></a> <a href=""https://famichiki.jp/tags/Hamas"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Hamas</span></a></p>",2023-10-24 00:24:23+00:00,[],"[{'name': 'israel', 'url': 'https://ruhr.social/tags/israel'}, {'name': 'palestine', 'url': 'https://ruhr.social/tags/palestine'}, {'name': 'gaza', 'url': 'https://ruhr.social/tags/gaza'}, {'name': 'hamas', 'url': 'https://ruhr.social/tags/hamas'}]",0,0
379,111287144574224227,"<p>Finally, everybody seems to be an expert right now on international law and military strategy, but terms like ‘genocide’ have legal definitions along with ‘proportionality’. If you’re going to argue that Israel should follow international law then read up on it. Which laws? Which laws contractict those laws? What is ‘binding’ and what isn’t and in what context? Educate yourself. You have that privilege.</p><p>6/6</p><p><a href=""https://famichiki.jp/tags/Israel"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Israel</span></a> <a href=""https://famichiki.jp/tags/Palestine"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Palestine</span></a> <a href=""https://famichiki.jp/tags/Gaza"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Gaza</span></a> <a href=""https://famichiki.jp/tags/Hamas"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Hamas</span></a></p>",2023-10-24 00:24:24+00:00,[],"[{'name': 'israel', 'url': 'https://ruhr.social/tags/israel'}, {'name': 'palestine', 'url': 'https://ruhr.social/tags/palestine'}, {'name': 'gaza', 'url': 'https://ruhr.social/tags/gaza'}, {'name': 'hamas', 'url': 'https://ruhr.social/tags/hamas'}]",0,0
380,111287147779413028,"<p>Albeit begrudgingly I suspect. The NYT has released an editor's note about it's coverage of hospital blast incident in Gaza. They admit they relied to heavily on Hamas' claims (something int'l media is prone to doing even now) &amp; that it left readers with an incorrect impression of the incident. The Wall Street Journal has backed Israel’s version of events, as have assessments by CNN &amp; the AP. <a href=""https://toolsforthought.social/tags/Israel"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Israel</span></a> </p><p>Link to note: <a href=""https://www.nytimes.com/2023/10/23/pageoneplus/editors-note-gaza-hospital-coverage.html?smid=url-share"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">nytimes.com/2023/10/23/pageone</span><span class=""invisible"">plus/editors-note-gaza-hospital-coverage.html?smid=url-share</span></a></p>",2023-10-24 00:24:52+00:00,[],"[{'name': 'israel', 'url': 'https://ruhr.social/tags/israel'}]",0,0
409,111287154570933634,<p>So when do you think is the correct time to introduce someone planning to move to Germany to Florian Silbereisen?</p>,2023-10-24 00:26:54+00:00,[],[],0,0
411,111287155348983681,"<p><a href=""https://mastodon.cf/tags/nsfw"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>nsfw</span></a> <a href=""https://mastodon.cf/tags/pussy"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>pussy</span></a></p>",2023-10-24 00:27:06+00:00,[],"[{'name': 'pussy', 'url': 'https://ruhr.social/tags/pussy'}, {'name': 'nsfw', 'url': 'https://ruhr.social/tags/nsfw'}]",0,0
428,111287161074887717,"<p>Video : <a href=""https://videosua.osintukraine.com/media/2023-10-20/47733.MP4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/medi</span><span class=""invisible"">a/2023-10-20/47733.MP4</span></a> <br>Archive : <a href=""https://videosua.osintukraine.com/2023-10_8.html#47733"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/2023</span><span class=""invisible"">-10_8.html#47733</span></a></p>",2023-10-24 00:28:27+00:00,[],[],0,0
468,111287172336860748,<p>Is <em>the John Denver of Germany</em> vaguely accurate?</p>,2023-10-24 00:31:25+00:00,[],[],0,0
497,111287180931725578,"<p>Video : <a href=""https://videosua.osintukraine.com/media/2023-10-20/47732.mp4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/medi</span><span class=""invisible"">a/2023-10-20/47732.mp4</span></a> <br>Archive : <a href=""https://videosua.osintukraine.com/2023-10_8.html#47732"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/2023</span><span class=""invisible"">-10_8.html#47732</span></a></p>",2023-10-24 00:33:28+00:00,[],[],0,0
