,id,content,created_at,mentions,tags,favourites_count,replies_count
300,111223576342664684,"<p>Good doll.</p><p>⚫️ :: <span class=""h-card"" translate=""no""><a href=""https://xantronix.social/@Kara"" class=""u-url mention"" rel=""nofollow noopener noreferrer"" target=""_blank"">@<span>Kara</span></a></span> <br>⛓️ :: ThatKinkyMuffin on Twitter</p><p><a href=""https://xantronix.social/tags/latex"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>latex</span></a></p>",2023-10-12 18:57:55+00:00,"[{'id': 110895022097674760, 'username': 'Kara', 'url': 'https://xantronix.social/@Kara', 'acct': 'Kara@xantronix.social'}]","[{'name': 'latex', 'url': 'https://ruhr.social/tags/latex'}]",0,0
335,111223582761071303,"<p>Et c'est partiiiiii <br>pour un peu de dessin traditionnel ✏️ </p><p>🔞 <a href=""https://www.cam4.com/alicesutaren?referrerId=af0e7aa13e354016f9e0ef0bfbfdcb54&amp;showSignupPopup=true"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">cam4.com/alicesutaren?referrer</span><span class=""invisible"">Id=af0e7aa13e354016f9e0ef0bfbfdcb54&amp;showSignupPopup=true</span></a> <br><a href=""https://shelter.moe/tags/nsfw"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>nsfw</span></a> </p><p>Si vous avez pas déjà un compte, c'est un lien référent pour me faire gagner un peu de centimes 🙏</p>",2023-10-12 18:59:43+00:00,[],"[{'name': 'nsfw', 'url': 'https://ruhr.social/tags/nsfw'}]",0,0
354,111223427406906941,<p>禁止我船做爱的方法：把他们变小</p>,2023-10-12 18:20:17+00:00,[],[],0,0
368,111223586292034541,"<p>""Behind Closed Doors"" starring Anne new today at RestrainedElegance.com and at <a href=""https://tinyurl.com/2q9ltylv"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class="""">tinyurl.com/2q9ltylv</span><span class=""invisible""></span></a></p>",2023-10-12 19:00:38+00:00,[],[],0,0
380,111223586992169397,"<p>""Behind Closed Doors"" starring Anne new today at RestrainedElegance.com and at <a href=""https://tinyurl.com/2q9ltylv"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class="""">tinyurl.com/2q9ltylv</span><span class=""invisible""></span></a></p>",2023-10-12 19:00:39+00:00,[],[],0,0
386,111223587547522551,"<p>""The Monogamous Slut"" starring Ariel Anderssen back in the archives for members today at RestrainedElegance.com and at <a href=""http://secure.surfnetcorp.com/acbuilds1/showdetl.cfm?&amp;DID=23&amp;Product_ID=4255&amp;CATID=3"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">http://</span><span class=""ellipsis"">secure.surfnetcorp.com/acbuild</span><span class=""invisible"">s1/showdetl.cfm?&amp;DID=23&amp;Product_ID=4255&amp;CATID=3</span></a></p>",2023-10-12 19:00:41+00:00,[],[],0,0
389,111223587911789315,"<p>""Bondage Spa Day"" starring Natalia Forrest and Czech Beauty back in the archives for members today at RestrainedElegance.com and at <a href=""http://tinyurl.com/yb9t5oc3"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">http://</span><span class="""">tinyurl.com/yb9t5oc3</span><span class=""invisible""></span></a></p>",2023-10-12 19:00:42+00:00,[],[],0,0
395,111223588625791624,"<p>""The Monogamous Slut"" starring Ariel Anderssen back in the archives for members today at RestrainedElegance.com and at <a href=""http://secure.surfnetcorp.com/acbuilds1/showdetl.cfm?&amp;DID=23&amp;Product_ID=4255&amp;CATID=3"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">http://</span><span class=""ellipsis"">secure.surfnetcorp.com/acbuild</span><span class=""invisible"">s1/showdetl.cfm?&amp;DID=23&amp;Product_ID=4255&amp;CATID=3</span></a></p>",2023-10-12 19:00:42+00:00,[],[],0,0
401,111223588958710879,"<p>""Bondage Spa Day"" starring Natalia Forrest and Czech Beauty back in the archives for members today at RestrainedElegance.com and at <a href=""http://tinyurl.com/yb9t5oc3"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">http://</span><span class="""">tinyurl.com/yb9t5oc3</span><span class=""invisible""></span></a></p>",2023-10-12 19:00:43+00:00,[],[],0,0
405,111223589616754472,"<p>The Time Game, Jane Hammond, 2011<br><a href=""https://mastodon.world/tags/nsfw"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>nsfw</span></a> <br>Photo was enlarged - TIS IS NOT AI!</p>",2023-10-12 19:01:31+00:00,[],"[{'name': 'nsfw', 'url': 'https://ruhr.social/tags/nsfw'}]",0,0
406,111223589772020806,"<p>Video : <a href=""https://videosua.osintukraine.com/media/2023-10-12/46601.mp4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/medi</span><span class=""invisible"">a/2023-10-12/46601.mp4</span></a> <br>Archive : <a href=""https://videosua.osintukraine.com/2023-10_5.html#46601"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/2023</span><span class=""invisible"">-10_5.html#46601</span></a></p>",2023-10-12 19:01:18+00:00,[],[],0,0
457,111223597437365065,"<p>Okay, fixed it. Simply reexporting the PNGs from Sketch didn’t solve the problem, but this does:</p><p>Change the SVGs’ fill color to a non-white value.<br>Change the SVGs’ fill color *back* to white.<br>Reexport the PNGs, and drop them into Keynote.</p><p>The deck’s images all export properly now, and I deeply regret tying my career to an adding machine with delusions of godhood</p>",2023-10-12 18:51:02+00:00,[],[],0,0
495,111223568004427365,<p><span>It’s always Femboy Friday somewhere amirite???<br><br></span>🩸</p>,2023-10-12 18:56:02.370000+00:00,[],[],0,0
512,111223604721304754,<p>Connections <br>Puzzle #123<br>🟨🟨🟦🟨<br>🟦🟨🟨🟨<br>🟨🟩🟩🟨<br>🟦🟪🟪🟪</p>,2023-10-12 19:05:16+00:00,[],[],0,0
522,111223605258193487,"<p>Relativ früh in <a href=""https://chaos.social/tags/BaldursGate"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>BaldursGate</span></a> kannst du einen bösen Spectator (der kleine Bruder vom Beholder), gefangen in einem magischen Gefäß, bekommen.</p><p>Ein Redditor hat aus Jux den einen Akt später in der Zuflucht von Harfnern freigelassen und hat sich aus dem Staub gemacht.</p><p>Tja, sie haben ihn besiegt. Und als Trophäe am Eingangstor aufgehängt. Wahnsinn, das das Dev-Team sich dafür etwas überlegt hat!</p>",2023-10-12 19:05:31+00:00,[],"[{'name': 'baldursgate', 'url': 'https://ruhr.social/tags/baldursgate'}]",0,0
579,111223615208754213,"<p>Omg, Ed's ""You're not a fuckin mermaid"" is a mirror of Jim's ""I'm not a fuckin mermaid"" in s1!</p>",2023-10-12 19:08:02+00:00,[],[],0,0
583,111223588105066137,"<p>Schade, dass pip und pacman einander so wenig leiden können, dass sie sich gegenseitig zerschießen.</p>",2023-10-12 19:01:09+00:00,[],[],0,0
608,111223619939906824,"<p>Video : <a href=""https://videosua.osintukraine.com/media/2023-10-12/46600.mp4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/medi</span><span class=""invisible"">a/2023-10-12/46600.mp4</span></a> <br>Archive : <a href=""https://videosua.osintukraine.com/2023-10_5.html#46600"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/2023</span><span class=""invisible"">-10_5.html#46600</span></a></p>",2023-10-12 19:08:59+00:00,[],[],0,0
609,111223296666245441,<p><span>Watching from across the room as they get the notification. The smile on their face as they read it. Watching them leap up and kneel in the middle of the room facing you.</span></p>,2023-10-12 17:47:02.066000+00:00,[],[],0,0
694,111223451566374460,"<p>2/2<br>Ne synkemmät aiheet:<br>Ammattikoululaisia pidetään aina huonompina ja tyhmempinä. ""Amis"" on haukkumasana ja jos on ""liian tyhmä"" lukioon, ""joutuu amikseen"".</p><p>Nepsyjutuista puhuttiin myös. Mun mielestä oli aika karu tieto, että ainakin kahdelle autismin kirjon diagnoosin saaneelle ammattikoululaiselle suositeltu varhaiseläkkeelle jäämistä jatko-opintojen sijaan, vaikka ovat itse olleet ihan fiiliksissä lähdössä opiskelemaan. Että mitä helvettiä? Onko tää joku yleinen tapa?</p>",2023-10-12 18:26:26+00:00,[],[],0,0
695,111223492760425386,"<p>Siis nää aivan hiton huikeet, nuoret ihmiset varhaiseläkkeelle noin vain, vaikka eivät moista edes harkinneet itse. Mä en vittu kestä. Nää ansaitsee jotain ihan muuta, kuin tän läpimädän maailman.</p>",2023-10-12 18:36:54+00:00,[],[],0,0
711,111223635177617519,<p>Frankincense</p>,2023-10-12 19:13:04+00:00,[],[],0,0
734,111223639460737983,"<p>Video : <a href=""https://videosua.osintukraine.com/media/2023-10-12/46599.mp4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/medi</span><span class=""invisible"">a/2023-10-12/46599.mp4</span></a> <br>Archive : <a href=""https://videosua.osintukraine.com/2023-10_5.html#46599"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/2023</span><span class=""invisible"">-10_5.html#46599</span></a></p>",2023-10-12 19:14:01+00:00,[],[],0,0
784,111223647676978545,"<p>Boimler and Mariner talking about grapplers in <a href=""https://tenforward.social/tags/StarTrekLowerDecks"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>StarTrekLowerDecks</span></a>' ""A Few Badgeys More"" is another great example of this episode (the 900th <a href=""https://tenforward.social/tags/StarTrek"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>StarTrek</span></a> episode) being nicely self-referential, as this is a callback to the <a href=""https://tenforward.social/tags/StarTrekSNW"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>StarTrekSNW</span></a> episode ""Those Old Scientists"". :-)</p>",2023-10-12 19:16:14+00:00,[],"[{'name': 'StarTrekLowerDecks', 'url': 'https://ruhr.social/tags/StarTrekLowerDecks'}, {'name': 'startrek', 'url': 'https://ruhr.social/tags/startrek'}, {'name': 'StarTrekSNW', 'url': 'https://ruhr.social/tags/StarTrekSNW'}]",0,0
874,111223660152475974,"<p>Video : <a href=""https://videosua.osintukraine.com/media/2023-10-12/46598.mp4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/medi</span><span class=""invisible"">a/2023-10-12/46598.mp4</span></a> <br>Archive : <a href=""https://videosua.osintukraine.com/2023-10_5.html#46598"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/2023</span><span class=""invisible"">-10_5.html#46598</span></a></p>",2023-10-12 19:19:04+00:00,[],[],0,0
875,111223660687550096,"<p>Video : <a href=""https://videosua.osintukraine.com/media/2023-10-12/46598.mp4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/medi</span><span class=""invisible"">a/2023-10-12/46598.mp4</span></a> <br>Archive : <a href=""https://videosua.osintukraine.com/2023-10_5.html#46598"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/2023</span><span class=""invisible"">-10_5.html#46598</span></a></p>",2023-10-12 19:19:04+00:00,[],[],0,0
1031,111223683547704962,"<p>Video : <a href=""https://videosua.osintukraine.com/media/2023-10-12/46597.MP4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/medi</span><span class=""invisible"">a/2023-10-12/46597.MP4</span></a> <br>Archive : <a href=""https://videosua.osintukraine.com/2023-10_5.html#46597"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/2023</span><span class=""invisible"">-10_5.html#46597</span></a></p>",2023-10-12 19:25:10+00:00,[],[],0,0
1045,111223685911212587,"<p>... &lt;&lt; The  legislature  further  finds  that,  according  to  recent surveys conducted by a prominent social media platform, 34% of young adults feel uneasy when they are not online, 40.6% complain that their sleep habits have been  negatively affected by social media, and 35% report being cyberbullied on the Internet. &gt;&gt;</p><p>First, the citation standards for actual laws of the land shouldn't be worse than those on the fucking Wikipedia. Second, if we're protecting The Youth from things that hurt their sleep habits and places where they are bullied, BAN HIGH SCHOOL.</p>",2023-10-12 19:25:55+00:00,[],[],0,0
1094,111223692056815699,<p>Spinnen</p>,2023-10-12 19:27:31+00:00,[],[],0,0
1103,111223650470632941,"<p>我： <br>初中时给从小玩到大的朋友借放贷——借1块钱还我1快5。<br>（对不起啊啊啊啊啊 ！！！！！！！！ </p><p><a href=""https://go5.dev/@yun5s/111223289281127664"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">go5.dev/@yun5s/111223289281127</span><span class=""invisible"">664</span></a></p>",2023-10-12 19:17:01+00:00,[],[],0,0
1150,111223701494037101,"<p>So nun, liebe Mitbewohner des Pleistozäns. Für Heute sage ich Gute Nacht!</p>",2023-10-12 19:29:57+00:00,[],[],0,0
1157,111223701964834557,"<p>Woher kommt die Idee von der islamischen Jihad?</p><p>„Genauso wie Iran aufgestanden ist müssen alle Nationen aufstehen &amp; diese Abschäume in den Mühltönen schmeißen""<br>Khomeini bei der Benennung des Al-Quds-Tag<br>7. August 1979</p><p>Al-Quds ist der arabische Name für Jerusalem  </p><p> Quelle: <a href=""https://nitter.cz/Khani2Mina/status/1712549149219107301#m"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">nitter.cz/Khani2Mina/status/17</span><span class=""invisible"">12549149219107301#m</span></a></p>",2023-10-12 19:30:06+00:00,[],[],0,0
1158,111223702052657698,"<p>R to @Khani2Mina: Khomeini ideologisieret bei der Benennung des Tages eine islamistische Jihad gegen die gesamte Welt. Das Thema Palästina war für die Idee nur ein Instrument, aber ein entscheidendes Instrument. Die Unterstützung von hamas &amp; die Gründung von Hisbollah war die Folge dieser These  </p><p> Quelle: <a href=""https://nitter.cz/Khani2Mina/status/1712549874166804828#m"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">nitter.cz/Khani2Mina/status/17</span><span class=""invisible"">12549874166804828#m</span></a></p>",2023-10-12 19:30:07+00:00,[],[],0,0
1172,111223703800759191,"<p>Video : <a href=""https://videosua.osintukraine.com/media/2023-10-12/46596.MP4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/medi</span><span class=""invisible"">a/2023-10-12/46596.MP4</span></a> <br>Archive : <a href=""https://videosua.osintukraine.com/2023-10_5.html#46596"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/2023</span><span class=""invisible"">-10_5.html#46596</span></a></p>",2023-10-12 19:30:16+00:00,[],[],0,0
1174,111223704202392453,"<p>Video : <a href=""https://videosua.osintukraine.com/media/2023-10-12/46596.MP4"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/medi</span><span class=""invisible"">a/2023-10-12/46596.MP4</span></a> <br>Archive : <a href=""https://videosua.osintukraine.com/2023-10_5.html#46596"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">videosua.osintukraine.com/2023</span><span class=""invisible"">-10_5.html#46596</span></a></p>",2023-10-12 19:30:16+00:00,[],[],0,0
1189,111223668037850340,"<p><a href=""https://mastodon.social/tags/StefsPicks"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>StefsPicks</span></a> <a href=""https://mastodon.social/tags/MilaAmour"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>MilaAmour</span></a> <a href=""https://mastodon.social/tags/ukrainian"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>ukrainian</span></a> <a href=""https://mastodon.social/tags/nude"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>nude</span></a> <a href=""https://mastodon.social/tags/model"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>model</span></a> <a href=""https://mastodon.social/tags/blonde"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>blonde</span></a> <a href=""https://mastodon.social/tags/beauty"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>beauty</span></a> <a href=""https://mastodon.social/tags/young"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>young</span></a> <a href=""https://mastodon.social/tags/sexy"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>sexy</span></a> <a href=""https://mastodon.social/tags/babe"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>babe</span></a> <a href=""https://mastodon.social/tags/erotic"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>erotic</span></a> <a href=""https://mastodon.social/tags/nudity"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>nudity</span></a> <a href=""https://mastodon.social/tags/nsfw"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>nsfw</span></a> <a href=""https://mastodon.social/tags/tits"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>tits</span></a> <a href=""https://mastodon.social/tags/ass"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>ass</span></a> <a href=""https://mastodon.social/tags/pussy"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>pussy</span></a> <a href=""https://mastodon.social/tags/legs"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>legs</span></a> <a href=""https://mastodon.social/tags/feet"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>feet</span></a> <a href=""https://mastodon.social/tags/armpits"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>armpits</span></a> <a href=""https://mastodon.social/tags/lingerie"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>lingerie</span></a><br>Mila Amour<br>Series-1 (of 2)<br>Set-1 (of 4)<br>Post-3 (of 3)<br>Photos-4<br>If you want to see also<br>the Post's Other 3 Pics<br>Then here's the Post Link:<br><a href=""https://mastodon.social/@StefsPicks/110650645029663168"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">mastodon.social/@StefsPicks/11</span><span class=""invisible"">0650645029663168</span></a></p>",2023-10-12 19:21:29+00:00,[],"[{'name': 'stefspicks', 'url': 'https://ruhr.social/tags/stefspicks'}, {'name': 'milaamour', 'url': 'https://ruhr.social/tags/milaamour'}, {'name': 'ukrainian', 'url': 'https://ruhr.social/tags/ukrainian'}, {'name': 'nude', 'url': 'https://ruhr.social/tags/nude'}, {'name': 'model', 'url': 'https://ruhr.social/tags/model'}, {'name': 'blonde', 'url': 'https://ruhr.social/tags/blonde'}, {'name': 'beauty', 'url': 'https://ruhr.social/tags/beauty'}, {'name': 'young', 'url': 'https://ruhr.social/tags/young'}, {'name': 'sexy', 'url': 'https://ruhr.social/tags/sexy'}, {'name': 'babe', 'url': 'https://ruhr.social/tags/babe'}, {'name': 'erotic', 'url': 'https://ruhr.social/tags/erotic'}, {'name': 'nudity', 'url': 'https://ruhr.social/tags/nudity'}, {'name': 'nsfw', 'url': 'https://ruhr.social/tags/nsfw'}, {'name': 'tits', 'url': 'https://ruhr.social/tags/tits'}, {'name': 'ass', 'url': 'https://ruhr.social/tags/ass'}, {'name': 'pussy', 'url': 'https://ruhr.social/tags/pussy'}, {'name': 'legs', 'url': 'https://ruhr.social/tags/legs'}, {'name': 'feet', 'url': 'https://ruhr.social/tags/feet'}, {'name': 'armpits', 'url': 'https://ruhr.social/tags/armpits'}, {'name': 'lingerie', 'url': 'https://ruhr.social/tags/lingerie'}]",0,0
